group,HSF1,TFAP2C,ARID3A,STAT1,EBF1,MYBL2,FOXD2,ELK3,CLOCK,XBP1,FOS,CEBPD,E2F7,CDX2,MAX,TCF7L2,TBX21,POU2F1,NFYA,ARNTL,TAL1,TCF12,TP73,ETV4,ATF2,GLIS1,RBPJ,RARA,POU2F2,ETV1
healthy,-0.166689422960094,0.140752808060555,-0.064510895243372,-0.118722909829939,0.185462872094913,0.0934362647619644,-0.305749371741829,0.0482892401724189,-0.1108878157934,-0.0881906042851879,0.169657658223112,-0.123102365665177,-0.177299418738214,-0.174049321462424,-0.145085617717623,0.0980331215616309,0.119171110129121,0.0891397299519624,-0.0930139183551509,-0.163340376238271,-0.0739060061981337,0.0898493969668654,0.129753936989637,-0.154904886340372,-0.0824218863179852,0.0069054952539237,0.0791802994885316,0.0009455031444272,-0.121029712211226,0.170077449014845
healthy,-0.504702576658822,0.418118538313874,0.0795445126313924,-0.435797111845992,0.388428608299853,0.281530307378476,-0.0841981357545934,0.240530147124002,0.115011591925299,-0.377183918358328,-0.0747478488424653,-0.31452328949396,0.0684814716768729,-0.298538156812471,-0.248281624249924,0.116928869374599,0.250937304940529,0.262459782735787,-0.132671155933486,-0.126123520748483,-0.103231361572484,-0.249644089864707,0.355923217199473,0.0369737422963082,-0.28024198108952,-0.289950762607211,0.361760908866714,0.2035960825711,-0.139048643875583,0.328631695467211
healthy,0.197880864732446,0.0170151837620355,-0.0576004794345058,0.0380269026176064,0.089709190003361,0.11028357018935,-0.0125876067598681,0.0227471443354327,0.0021704744181888,-0.0298474101442437,-0.0152047695835937,-0.152350131172449,0.188981060968652,-0.0458276353793116,-0.0789022309156281,0.0418933046515195,0.081709441433465,-0.0358903925463572,-0.196808698072596,-0.10207889067219,0.109561732411416,-0.0718840138100981,0.130113406095799,0.0863463380344678,-0.0411535306454256,0.0348810026850632,0.141480586097097,-0.179902085734204,0.0762142772339554,0.0926745827886861
healthy,-0.208088348235411,0.202211280198955,0.160294113804758,-0.220616876689996,0.136424133416482,0.211045136037175,-0.24727631853096,-0.0453893565089446,-0.117952326318749,-0.255651042943609,0.0721098300841723,-0.0563057228779594,-0.0103291565513331,0.136482355089922,-0.072568241576805,-0.2301643486357,0.165123888428592,0.150766521297613,-0.0675514701781262,-0.139833991272948,0.171606048487974,-0.162414362755713,0.168902282278603,-0.110784372076406,-0.216560286818391,0.235452070279302,0.0340702457199878,0.211021819499427,-0.0485758958126393,0.149122217689888
healthy,0.0794246723115613,0.0573256732367078,0.0922198393106302,0.117950849807508,0.127043667135182,0.0782225276859617,0.0734842874329332,0.0562833882687677,0.0298426008918812,-0.0098921156159717,0.0328671456147996,-0.210535169137602,-0.212901092070963,-0.0515067816979009,-0.120144124310597,0.150229711882121,0.0588667203365457,0.139979510632992,0.0095851850732654,0.0381233311586449,-0.0584255076814054,-0.0337431765387738,0.253511839502791,-0.0880506994388696,-0.1345762542041,-0.104266863111852,0.0712718297709253,-0.108461580528839,-0.0318824101236169,-0.0884151794583334
healthy,0.0073318331277533,0.277622740214102,-0.0353269403210672,-0.0010795618953772,0.0530769285625779,0.0901212145087027,0.183180981183687,0.0058533692838005,0.07123041263307,0.0822488347865264,0.214769268501118,-0.0385840015288223,0.200382000716698,0.100424522612313,-0.0938560392786672,-0.164093408097337,0.267484811805102,0.091625710341622,-0.044963370119094,-0.0326732087399485,0.0143842051974835,0.0651396928616333,-0.0820604856898861,0.0335399208431875,-0.130956217436397,0.0922788070059885,0.114044612368956,0.129157713257502,-0.0828904467498782,0.125014033131416
healthy,-0.0057961047595693,0.0140619782959994,0.0825697475490271,0.0472725164787238,0.224314488772701,0.0832906916139489,0.14430064259179,0.353184549021815,0.0066055607690953,-0.0778543450808356,-0.0594324397070714,0.0339367168250152,0.279286116819986,0.0482432926453512,0.152955778336211,-0.145750144652352,0.166919727274208,0.0693272185466219,-0.298823938914702,-0.0011002129888443,0.180989795371596,0.0229621874354268,0.0288468041396003,0.268516211818461,0.0588989886860963,0.065772464642354,0.17821118652996,0.0013771697187351,0.0603646703494357,0.234315862642313
healthy,0.0017316298362328,0.0361098773712943,-0.051442765891528,-0.1927286023441,-0.013575566846668,0.147305433939654,0.0171223249904654,-0.0050330309335016,0.0775829257858171,0.226632835480371,-0.0593609901575065,0.0862629130287141,0.288705599068358,0.137378107994248,-0.186881140167148,0.21985147501637,0.129028260861078,0.0528147100051011,0.107398303010568,-0.0299656744731477,0.116314655156927,-0.053861652376414,0.0546940679059978,-0.0270432279765381,-0.153123350503674,-0.116593411591988,0.0584155305436584,0.130434888955051,0.0465022255724245,-0.068444339246529
healthy,-0.375396819469933,0.344945879821774,0.0463096568609426,0.208553454314664,0.363178590988183,0.12798635359874,0.0248941163201506,-0.0302512834746393,0.28811926564531,-0.239438714515629,0.198702199911945,-0.369422176852775,-0.1307487198351,-0.0583118190727196,0.178427343409085,-0.0889845685246095,0.401491972516084,0.249323974284888,-0.0584991676738985,-0.238094089445659,0.270652267812868,-0.221094323526133,-0.209536966095452,-0.35446565027613,-0.273391295245383,-0.185912717739204,0.205240073506272,0.0900186781027955,-0.10538181040268,0.214642602938187
healthy,-0.249860434754579,0.412977158244117,0.416604231577702,0.209523342607751,0.0296629827164932,0.13409749846964,-0.0794341592223445,0.386750627985885,-0.309080206551139,-0.202622075415661,0.327001866770606,0.0603634970485037,-0.113864642585347,-0.103016401974786,-0.318053239035245,-0.505101127225481,0.0020532968335062,0.321539160578798,-0.146181147036885,0.0410626387311057,-0.0417815894373446,-0.325104232658817,-0.254767108427709,0.172469018960879,-0.257967428452178,0.340700845869575,0.313779769653848,-0.0902025897086352,0.100408391798209,0.48272658974196
healthy,-0.189240182862847,-0.060088297727902,-0.0948752357549636,-0.326358542355134,-0.031268751140233,0.202213185994335,0.094547257679491,-0.126226320701729,0.129688864411615,-0.0249489529135395,0.219944359329715,0.0937592055312519,-0.0143364871583496,0.0295668842161943,0.1060296570059,0.149127333273662,0.0996800014647497,0.0165830238794491,-0.222875352365559,-0.060893088067579,0.0132512190161994,-0.0943708280940643,0.0043388106508387,0.0188598702985578,0.0206350233580814,-0.21454968546763,-0.137821815916232,-0.323602621754059,-0.0951557135574368,0.0898714212821321
healthy,0.0402935272547731,0.144373283473753,0.0989916540099449,0.217277743392128,0.0526399999765444,0.0166016471670497,0.103927139020031,-0.0048837503663742,0.0346130633752404,-0.0005147597049303,0.0875608844818688,0.0153134545386311,0.0083292776375662,0.0049768727250551,0.105528326242905,-0.0680439901416709,0.25421886573439,0.0314365562513486,0.0559225631200449,0.0108177140000938,-0.0354899655861518,-0.25361615713515,0.106697529190787,0.0296646447042266,-0.143103197970634,0.0110220658427546,-0.0602863803171177,-0.169138657418492,0.0781477660585447,-0.080693110529155
mild,-0.0738934352631569,0.236272523241385,0.209648987879034,-0.107651483155243,0.140959004089579,0.52519519146984,0.02628775339424,-0.179584002082931,-0.140321432007653,-0.0421421657321785,0.0600774550765711,-0.262785270337879,0.327250552236097,0.183074372010698,-0.250850352606825,0.3055299371912,-0.0531852019528603,-0.14577127946224,-0.0929006370499407,-0.380799233223534,0.148214376545704,-0.0223792297032927,-0.0175281064971487,-0.0147382565296365,-0.159561361093171,-0.174319940794953,0.345899670520733,-0.132234248302189,0.25678867559724,0.23778794844937
mild,0.269826924680338,0.205155649905166,0.0341663981398054,-0.234510363457057,-0.227020885819643,0.237902020939333,-0.288631215070367,-0.151056875326167,0.0748883649614327,-0.254815831695288,0.266338148408763,-0.344812267299342,0.18470683215647,-0.371426343860226,-0.408932765432195,0.0745095270849713,0.13190253793182,0.408500257176429,-0.191696784129849,0.104510462649441,0.136480004339273,-0.329149407841042,0.186786771052127,0.18936296942044,-0.283976388315283,-0.180430319074293,0.249748799491334,-0.228886284329806,-0.0771207462830568,0.311306930165041
mild,0.131107807380915,0.217986517411447,0.0525087514029401,-0.135609512895825,0.262691023756698,0.233698213215316,-0.34743279393667,0.0743892071424601,0.0850394053581872,-0.279096224396947,0.133398684740494,-0.224711160435834,-0.115752763923362,-0.291364104859669,-0.353114502901888,0.0644695641379019,-0.147330432951814,0.123696245309246,-0.277003388088854,0.0122994497614256,-0.156894910723723,-0.265688492552926,0.189083868447249,0.0054899562800943,-0.186359561187173,-0.102761976262615,0.285301567328806,0.119116275126488,-0.265911474625057,0.158149014923611
mild,-0.20950258914233,0.119679950241023,0.209745796308387,-0.194254577627255,0.0758492391235625,0.217239294945025,0.0155535434462296,0.0406844819981818,0.0085188113135792,-0.141099519322512,-0.0471507935288534,-0.151728000504276,0.0831899717946235,-0.189468691717932,-0.269303904164191,-0.0785395133823918,0.171910915036201,0.182051576064082,0.0800882603646999,-0.240792901472031,0.0902720332601674,-0.157681187089221,0.214920157633242,-0.24189459713176,-0.167885578703969,-0.140185266565331,0.223232313146762,0.32663612755223,0.0021687143824877,0.206517560919243
mild,-0.238169651103479,0.241203674735443,-0.150757772279858,-0.232489576982151,0.249330642632553,0.0746142185555219,-0.22613125809994,0.156088755561485,-0.259182986161917,-0.079772320778169,-0.218030495033564,-0.208503197641106,-0.328081683250753,-0.277373671419003,-0.275492129160346,0.0875196727489658,0.127108195837615,0.245441987399316,-0.283023114217918,-0.263392083980714,0.198903057901594,0.248837673107348,0.230285254950328,-0.198238305087344,-0.178014231201077,-0.216690047117637,0.246452112800257,-0.212184870123476,-0.235609722436205,-0.176064875089912
mild,-0.119579296519435,0.180858944509083,0.0673990636738881,0.0385913602889254,0.13641675452594,0.100159990236998,-0.242066464227334,-0.0966246109019274,-0.0082193408293965,-0.0576987879894061,-0.0126083031638919,-0.106849711581753,-0.0271625067460458,0.278008692988245,-0.266325554076865,0.16320549147557,0.0018442331581456,0.0319231289491913,0.0111128332508651,-0.105090188116125,-0.178726901574604,-0.249765434353336,0.165330266881078,0.202284635805731,0.0279130940123165,-0.191081231951887,0.0331539201458351,-0.209389153320123,0.001691536904289,-0.0032528834508885
mild,0.0906282375507148,0.188336864112451,0.137264597647408,0.153491261829293,0.131938542843936,-0.105245216645757,0.0314482024224478,-0.0471630312541391,0.0232810905302164,-0.133618698015226,0.0989548343709053,-0.11851584623268,0.0698210178797711,-0.274725769740904,-0.0871529497019315,-0.046888568819977,0.223475473588837,-0.0923232285292569,0.172755557546028,0.0857175853502996,0.0706629499413226,0.175362950670569,0.174387496343749,-0.0292525029491503,0.0352313332717103,0.0419297002459927,0.068144571660294,-0.291327038055903,0.237740102261644,-0.0767345040592076
