group,VDR,TFAP2C,LHX2,EPAS1,ETS2,ARID3A,MYBL2,BCL11A,FOXM1,ESRRA,ZNF263,NFYB,SMAD3,CEBPD,ZNF384,EHF,ZFX,BHLHE40,SP4,SPDEF,MEIS1,NFE2,HINFP,NR3C1,KLF4,NFATC1,NANOG,ELK1,FOXA1,TCF12,KLF9,MAFK,TP73,TCF3,FOSL1,GTF2B,RARA,POU2F2,MAF,CEBPB
healthy,0.104378509344632,-0.0300835789398396,-0.0917355173567415,0.122762263802571,0.0385462725629408,0.0951510280717771,-0.0972988989616837,-0.0626554449871652,0.083411603581469,-0.0508082093740693,0.0115097764092623,-0.109226253663434,0.129500219218938,0.112558648316424,0.122504444171649,0.0406978596998524,0.126588200033601,-0.103352905090565,0.142754953415413,0.0614724796502451,-0.0388181180293328,-0.122571975972061,0.126797388776297,0.053194159830162,0.142199394468,0.117866048434124,0.046543795956104,0.110263845811065,-0.0664560068434846,-0.105641194173755,-0.11686038404302,0.0870794194963869,-0.111471785926244,-0.112252477514793,-0.0908884527974916,0.0285136443986654,-0.0845409430745118,0.111000342032007,-0.127641416402511,-0.124775630526687
healthy,-0.109405646130728,-0.0112463076680041,0.0289403726880944,-0.0064884470483413,0.04470275542193,0.164134303499518,-0.0012538949630462,0.0501715539714742,0.0797218621765383,-0.0671617389327811,-0.0546104914966171,-0.0348434263621482,-0.0863761870185924,-0.163450492033807,-0.0088546518027079,0.0756251422851203,-0.010637174181841,0.115819058741385,0.169499461845942,-0.127240155656509,-0.0836825041744356,-0.0574400561823196,-0.0175004013146554,-0.0578990138556726,0.0673500201203584,0.111438847694192,-0.0847632139519756,0.0147033812567943,0.0114066068918842,0.057150629998576,-0.0844981516818461,-0.0472942595413253,-0.0881524892032475,-0.0250339836185372,0.0828136196443733,0.0091816486740141,-0.0376628854596874,-0.213080871262798,0.0845766615863593,-0.0542016161914098
healthy,0.0007033433662624,-0.0943055416251195,-0.103909682314619,-0.0133583332330366,-0.0885671940870888,-0.123769399800377,0.058551388719119,-0.039321479315328,-0.0270155657687099,0.111922432939862,-0.0415136959083281,0.0961897751450699,-0.0219174077645467,0.0001046796399972,0.135660487831468,0.0942942950522272,0.006755297263789,-0.0244413982578687,0.0250240572457872,-0.0021987050004379,-0.0619764027253098,0.0203407247571502,-0.0508509467718838,-0.0657158882119882,0.0040768826734463,-0.0135707204365021,0.0643922530946677,-0.0816388726249572,-0.0326587499976522,-0.0668898573977424,-0.0662353933675117,-0.0831350993801244,0.0077938750143401,0.0385519541931995,0.0767781903330191,-0.0298869023402046,0.0174256995755741,0.0995892680820051,0.0495722979461324,-0.0074967059536868
healthy,0.119719271243346,-0.0226510969941501,-0.060570755106406,0.13360104910585,-0.079864041049857,-0.168527205905996,0.0100798133576769,0.177800834715806,0.113888310218443,0.169215356650643,0.173640393803205,0.144474924620793,-0.160545477580242,0.17257334999293,0.0466420371599962,-0.133284317471725,0.138283117397472,0.136811841990838,-0.154326600056106,-0.116701707441623,0.0665503749213114,-0.150725703172827,0.112714261246021,0.149774232229335,-0.1944579108596,0.186228812848949,-0.177052618892918,-0.0442465434022743,0.168297518505134,0.13648544890255,0.15333785048287,-0.030155950525733,-0.104784668314431,-0.188086911005289,-0.102635085908902,-0.177520925982454,-0.131069018948727,0.116587228324368,-0.180513515836623,-0.153298384354072
healthy,0.318609030375652,-0.207393442446855,-0.116954910946846,-0.113442963802331,0.284880195719276,-0.1463939846616,0.0912045602395846,-0.349698012144876,0.269536050812707,-0.32147279935591,-0.209243696479368,-0.129105305262263,-0.133689692642182,0.162280242214638,0.148008537543474,0.147513565127133,0.105829816636706,-0.345455391433382,0.213132765464904,0.0067764080808581,0.197116872279014,-0.190446529715944,-0.0168172770980601,-0.0508525232502659,-0.215100870072735,-0.273071568072285,-0.010205859822649,-0.220015239063549,0.226025618404832,0.20754664819477,-0.0155798460572078,0.0851941808983018,-0.216126170078013,-0.0460206496621757,-0.219001724115803,0.278198068098674,0.211612493043285,0.131580167343967,-0.210681473498263,-0.262488586408615
healthy,0.0270470875254049,-0.0461391493080437,-0.0596626930707461,0.0795502574276615,-0.0087505283170427,-0.0182965592083621,0.0477301544565969,0.0262515849511283,-0.0111370360398726,-0.0135235437627024,0.0397751287138307,0.0167055540598089,-0.0190920617826388,-0.0302290978225114,0.0007955025742766,-0.0827322677247679,0.0047730154456596,0.0119325386141492,-0.0692087239620655,-0.0405706312881073,-0.0135235437627024,-0.0373886209910009,0.0493211596051501,0.0644357085164058,0.0477301544565969,-0.0318201029710646,-0.0111370360398726,0.0429571390109372,0.0692087239620655,0.0278425900996815,0.0612536982192993,0.0445481441594904,0.0652312110906824,0.066026713664959,0.0023865077228298,-0.0151145489112557,0.0143190463369791,0.0930738011903639,-0.0294335952482347,0.0906872934675341
healthy,-0.0188290376683239,-0.192413551027893,0.0107066095194288,0.0521461389226219,0.0111622365569073,0.127452901676189,-0.079495026675004,0.0278207871840563,0.0233183408823803,0.0230135464218693,-0.0045074531921977,-0.105826889790157,0.115481426438705,0.0281906712213499,-0.023541773371913,-0.0453655574335535,0.0613813484899739,0.0543391569711446,-0.0296483022244919,-0.0694042646897494,-0.0766085542892201,-0.0775335773131118,-0.0869033470632357,0.0134622768903323,-0.057986050854918,-0.0402741756342577,-0.0435311579186505,0.0224390057344995,-0.0102109273577764,0.0258574602382184,0.0386337931270722,-0.0498298261950012,0.0140493348040065,0.0470754105467282,0.0520879338203066,0.0793992698937757,-0.137122458996302,-0.116330720243456,-0.0434691976484439,0.0174202238477689
healthy,-0.104888346223307,-0.171040093167136,0.0160877530300013,0.203173998092595,0.139533176769444,-0.045071857768574,-0.0049059623665556,0.0704069487057353,-0.180144798613003,0.156081513789037,0.175117004352426,-0.148804286753486,0.194211925108021,-0.181003564890371,-0.104644682435265,-0.125385819514949,0.183871071664282,0.0785459135282646,0.0280153926056247,0.0044958940403383,0.0376430837428992,-0.183972102991031,0.171886973406063,0.0153062460025003,-0.176293722158093,0.0468339629674641,-0.0666955332025081,0.179636670469647,0.118251224940691,0.154907767492981,-0.0860192601980934,-0.171714625848667,-0.061233898538832,-0.142778065263859,0.124785574573675,0.0941166238860789,-0.149844315117081,0.17064488238897,0.113752359390742,-0.0502066263751204
healthy,-0.0898426955518641,-0.0186618917961713,-0.0193747880554324,-0.136282001562079,0.0790215521772544,-0.129019787332223,0.0833122548965455,0.133492600622416,0.0716671722316372,0.0496029219644753,-0.132043489067376,0.120170768188841,0.0404818473950506,0.0958223627732363,0.132746391453844,0.0374248327505868,0.10869447093111,-0.0869577976055084,-0.0504746097581201,0.113149517336336,-0.0654287747479475,-0.0834232979275831,0.082385045587382,-0.0019010566913629,-0.136504087624155,0.0333706516874057,0.0897338733814473,0.0871476811885826,0.0195324691595057,-0.0765330778517029,-0.135321479343605,0.0345232783495755,-0.0370650533300251,-0.0627781775970811,-0.128812136864183,-0.0891930938202944,0.0204496845958759,-0.109804901241485,-0.0555825891858476,-0.125022238214871
healthy,0.0191701611663632,-0.125168437513537,-0.0477410744431545,0.0746172943122837,0.122414795838934,-0.164509400126926,-0.0452996626305624,0.153190127177635,0.1317553590603,-0.17895285259911,-0.0253564504203044,-0.0930238089486681,0.008842123983818,-0.0776098106403531,0.014761325042545,-0.184947289769165,0.0439115563765616,0.169758999794834,0.114296819426648,0.0754129161895768,0.0117330715615948,-0.0070477427286462,0.137256999701157,0.0133788614968938,-0.0139882739986502,-0.0735790359759579,0.102134902030484,0.0080164076619937,-0.147844601467783,0.0808092262745744,0.102439608281362,-0.0326919712747801,-0.206944447818676,-0.067925042209662,-0.13151460350405,0.0259169594496977,-0.0419986782460483,0.0176240590785737,-0.0342004553069056,-0.0927040554755243
