group,VDR,LHX2,RUNX1,SIX5,RFX5,EBF1,FOXD2,ELK3,FOS,NFYB,AR,KLF1,HOXA4,RXRA,TFAP4,RUNX2,SPDEF,E2F2,GATA3,USF2,FOXP1,KLF4,IRF3,GMEB2,KLF9,VEZF1,HIF1A,EGR2,RARG,GLIS1,NR2C2,SETDB1,ETV7
healthy,-0.161884412406217,0.0995693688984474,-0.148318536304464,0.0523218740679179,-0.173598846390148,0.166941492878773,-0.178742745194722,0.135724586187605,0.0907797990891066,0.138948546755019,-0.112549133891579,-0.0442029871063811,0.0831887615953257,-0.0311151859600082,-0.146278779782749,0.117311061989844,-0.162236428541387,-0.114528432103879,-0.0211493500663209,-0.116946365086225,0.175787277433284,-0.184752081483789,0.132884044130771,0.160250091004869,0.123356343764278,-0.101300094094578,0.1639601144133,-0.114320297758747,0.181609247879876,0.180397535553015,-0.0514288783779766,-0.138929775223772,-0.14556071878826
healthy,0.0180730709296659,-0.109974947804902,-0.0252225581018153,-0.0111121660155272,0.0642313877335354,0.186385082251381,0.0125951229389853,0.177486908106193,-0.134904832365302,0.121631308019477,0.0049879735479508,0.0716237323821208,0.0799239029915386,-0.117944042909653,-0.0684364359868029,0.193778458495166,0.0133673218620731,0.0321883547738379,-0.0109597339592021,-0.171846944207007,0.0028971075563191,0.0033280037621119,-0.1348405628751,0.135702355286686,0.0926662445487415,0.0615108604351584,0.0298802991691334,-0.121941962376153,0.118856549872361,-0.0049984004241657,-0.113465987978298,0.0014266628843189,-0.100149669070306
healthy,0.0632342166783986,-0.232162099453535,0.158341421450371,-0.186287674144884,-0.0200177671128669,0.0222061791629682,0.0413847183851651,-0.0430959931342967,-0.168601856985207,0.0996463204711448,-0.173182086556118,0.0809315745740024,0.159414709891555,0.0244454425807466,-0.260405526098161,0.0988543374681747,0.0711504402281225,-0.131291739678164,0.0046974401701664,0.0590636832328857,-0.17036181921403,-0.0163272561523054,-0.202505653953884,-0.107700672203991,-0.0057278114996225,-0.0956326689046355,0.198019192862377,-0.0518784931745189,-0.158646169008436,-0.194328321253818,0.0316854511347652,-0.132876066332102,-0.167855315629948
healthy,-0.130708124232979,-0.169006430516953,0.0162893368354955,-0.0100088227939244,0.120593024481718,0.223662372275951,-0.158853508279201,-0.163421658776936,0.172039241845535,-0.14601084848528,0.005639691148008,0.260625782986049,-0.136642180736423,-0.241870460102174,-0.164282827150957,0.195497442530412,0.261715845301279,-0.180558205952886,-0.0767437841148589,-0.212212510520513,0.0126862719377654,0.146775201088993,0.23070694952022,-0.0919251602954308,-0.0959167794481546,0.194125325533689,0.153344737698032,-0.118082804601285,-0.0435642694136009,0.273645823340517,-0.208199475692683,-0.163800328874188,-0.207116848757376
healthy,-0.465422952204937,0.0199191279116463,-0.182828234396159,0.109637461666167,0.276836647160875,0.421408513274374,-0.124519859648439,-0.192123405584916,0.132669744257779,0.171748694061567,-0.101164871998539,-0.149121374680358,0.554761632949706,-0.0187611862319032,0.175298449702747,0.339865374329842,-0.237137597441158,0.0864596454208178,-0.164864319484734,-0.229563519896609,-0.463714513661053,0.474142316328904,0.305671293251527,0.113756696821975,0.225210165384788,0.32030691677746,-0.0050873503306745,-0.473098270552086,0.249046046847041,0.297704907596901,0.462562899531473,0.0393447069106151,-0.191636184222401
healthy,-0.0193128493067378,-0.0847587389718552,-0.0147731186486091,-0.0288793365125096,0.225513766616539,0.103607290263922,0.244605830853364,-0.260612748422077,0.119459658283696,-0.233168514864003,0.0699460088842322,0.166394667940143,0.110429548924243,-0.0376555430415625,0.0623380151221617,0.104784594180842,0.0218038243896417,0.0830671357156079,0.320469528979125,0.23460621528985,-0.145662300507433,-0.0946096492971036,0.291982410649638,-0.242711624827079,0.185083474740449,0.261521214047985,0.0355658772916185,-0.0849152366243525,-0.021424593563673,-0.0609749919993735,0.0806995405247143,-0.162660802787198,0.0491448084591379
healthy,-0.0856519896009023,-0.121529580350066,-0.0760587246642779,0.0550381811949132,-0.186055347332534,0.352658045480073,0.177947835159866,0.322274809762962,0.0499771106740442,0.0133895481870446,-0.0973237712558069,-0.172791173045067,0.285265011039454,-0.272630108048716,0.0265667773564142,0.222584786287546,0.0846225786170164,-0.0919956207036544,0.108870659370903,0.156007883093601,0.205037243944404,0.0872847324540187,0.0676308125260237,-0.101057127376554,0.0820151857936226,0.0670039430281371,-0.19847072590907,-0.225094185718166,-0.262648232059379,0.041875843178367,-0.213409434349512,-0.112542529441283,-0.125390712169233
healthy,-0.158476026444896,-0.322449908122925,-0.197999341576485,-0.0008767162229429,0.251832633976941,-0.103569774342627,-0.0987463162040657,0.108605880213711,-0.285542160101363,0.178732849444993,0.125148658674064,0.0111293747552796,0.127995708030066,-0.067405685819944,-0.112916553534418,0.205911659921174,-0.0346791997847255,-0.223593015097948,-0.0794585592993215,-0.0386441686488457,-0.108193951177567,0.190088845926647,-0.0147146155256095,0.0657525015908188,0.0446037732440274,-0.0113013156361478,0.237221912057792,-0.098824692082624,-0.0261951628220263,0.0119477647430163,0.15322727284129,-0.128578362817177,-0.157736012335718
healthy,0.0595262072056456,-0.405352573842018,-0.0369431519452802,-0.15203627976889,0.0025258134641906,0.442955390086527,0.319793284976934,-0.260651461898322,0.360544994201198,0.379635096916324,0.184428122027279,0.155525980333359,0.157527899695475,-0.457345892791643,0.136831155880847,0.348316408312091,-0.251968835841008,0.175100465584202,-0.0150804104255073,-0.352595689807557,-0.295159855840976,-0.108536321595755,0.0491925505113164,0.119750614682647,0.298383544378445,0.178650327792919,-0.144329085343588,-0.263019066498044,-0.0104681260991758,-0.098919238864133,0.253895797046372,-0.320145474494343,-0.322629012208522
healthy,0.318935174979711,-0.14674897370275,-0.103510445193469,-0.0567892303993229,0.0840534204147459,-0.198595450506409,0.0752873816418176,0.263544654002481,0.163320925510567,0.0351521222688862,-0.235798366290096,-0.221256859717662,0.0129336794480228,-0.292595736001186,0.166971406838012,0.328576189767578,-0.293841363751971,0.0566649493696517,0.0041776582895767,-0.0757998452326784,-0.0974547972389117,0.292074820048106,-0.177198139022643,-0.328292566057548,-0.510746509128426,-0.031457813878081,-0.0240438400098122,-0.203481541970157,-0.122533582044928,0.293007397346318,-0.301170500947593,-0.295689613623958,-0.143344236980574
healthy,0.0616587999928925,-0.244052805364997,0.383186932648848,0.20977199380556,0.146450059112884,0.270163787545345,0.279074467836156,-0.267638614076695,0.0204063138569646,0.0179995369704389,0.253169807401083,-0.168020799865949,-0.0780759166328941,-0.26572891675009,-0.163640126327344,0.228764759470835,0.0196542978451605,-0.148994771506679,0.172488700748947,-0.302638411560192,0.1175719929621,-0.179773695946502,0.137317472457934,-0.200126975578075,-0.137446801533889,0.103479310595516,0.293870784114187,0.129560984388147,-0.0162173078697759,-0.290916917323621,0.136841327460667,-0.241788616110775,-0.0615036516229966
healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mild,0.0038364107444071,0.0071220423975972,0.114319986492202,0.142285208913537,0.168160839915667,0.0641653979172671,-0.0744701670979535,-0.10077316458908,-0.0928516868483134,-0.179286650800149,0.0810143309011756,0.0339362683537096,0.0896070706593627,0.240062413565618,-0.157810660756715,0.191084089911554,0.128135972379396,-0.0895514068150376,-0.195211637210161,-0.0609888966957143,-0.15304481029588,-0.105314162415602,0.0825055359938852,0.0467942501833084,0.0627291242498783,-0.152402112619626,0.188178949931086,-0.168547923359428,-0.126807730515138,-0.0079950858506964,0.0774888320240845,-0.0078222349656868,-0.234286923507386
mild,-0.231788328258976,-0.22807781886875,0.162065396214221,0.0624728939747146,0.345824179038421,-0.28315819084808,-0.226621215198891,-0.210467223649136,0.0574359542288234,0.265507396163663,0.244182264008199,0.158330987520251,0.214024154365699,-0.138688305555244,0.222514562500496,0.296926773513304,0.1579119707926,0.164838893315675,-0.23577027902591,0.164933958590664,-0.250907315305847,0.0734829878452876,0.264410649895652,0.342020504158876,-0.0036859261636404,0.0665704656976008,0.172527325927213,-0.309238904491523,0.27160874782544,-0.149949437104415,0.0300659320417317,0.126655215096417,-0.0053181080252357
