group,TFAP2C,EPAS1,MAFF,TP63,FOXO3,MYBL2,REST,ESR2,CLOCK,E2F1,NFYB,FOXH1,HNF1B,RELA,BATF,MNT,ETV6,E2F2,POU2F1,SP1,PBX1,KLF9,IRF2,TBP,AHR,TCF3,FOSL1,CTCFL,RBPJ,BACH2,MAF,MECOM,ETV7
healthy,-0.0094229937808806,0.0739386780196649,0.0642885314643804,-0.12607292493791,-0.0598062048713882,-0.217848741909897,-0.106139100562345,0.171014977980018,0.0516660944846588,0.0931097915971865,-0.142617426715608,-0.115654493995741,0.133007456446557,0.121035677905876,0.110787067248724,-0.203742801366835,0.0243020375428469,-0.079080197609611,-0.0089301956341354,0.227902567248678,-0.0619980186833493,-0.0788373400874815,-0.121805529864622,-0.057264938650702,-0.0889358121952127,-0.070680334759576,-0.124543555383061,-0.0358695567178605,-0.114639520244397,-0.0845182785725042,0.0237503103057451,0.101070095685557,0.0003291610618487
healthy,0.0364429084848474,-0.154857281314482,-0.089619904348111,0.0687170802980979,-0.199369866621637,0.0913226584532115,0.11356258629571,0.111261412634641,-0.0373891356233994,-0.175094204148804,0.0286805071682519,0.0820586795134454,0.153353944548914,-0.0492943890877434,-0.0515375110496963,-0.0844736110495502,0.125364481168987,-0.186179637421156,-0.120948399502743,0.0410123586474574,0.053673313358449,0.102268066384117,0.0154707000292528,0.156631095198876,-0.13515961341019,0.0890217719990645,-0.125041038306956,0.0735131606561032,0.0637783658024373,-0.0449406672244463,0.0837429207390298,-0.0217354249500354,-0.106834835948788
healthy,0.0279093512495884,-0.116276737476827,-0.0295153974668127,-0.0478251496024299,0.0346943578064544,0.135359482453506,-0.217420054017845,-0.0924689247540122,0.0689178593568171,0.137554672087554,-0.0725361627385852,-0.13310560771646,0.180015178016635,-0.137888902088227,0.0810748452249067,0.015819761554474,-0.0298624648337663,0.0035738310771518,-0.095063448174872,0.0214801231296525,0.0626848595500333,0.104529630374994,-0.0243309353987648,0.0778114033253343,-0.0489617149956639,0.0153191042695157,-0.0038374555632791,-0.105448419018819,0.0197200285170565,-0.0592279402015118,-0.0051752925207043,-0.0261951043737102,0.0385253946865931
healthy,-0.0928012658983967,0.0883162129980423,0.0439113185444657,0.0288096947227819,0.139797960177151,-0.0725984326663226,-0.193015356801676,-0.213449763065943,0.217530902838659,0.204617452788522,0.187463345509196,-0.224375991149328,0.205389012027599,0.213049677591729,-0.201983548775672,0.197120802173639,-0.0590426066801908,0.20221588733855,-0.195107743546271,-0.159454874339532,-0.124439596502008,0.165975856096467,-0.204725966763111,-0.199068407927446,-0.222199300338055,-0.219320330814691,-0.144012302289046,0.151824925694135,0.0690696232827858,-0.116770510100344,-0.200766354986628,-0.147274994068233,0.131925338304631
healthy,0.0675041565572764,0.0835480211211115,0.0922964245104955,0.100237637780472,-0.144955970395627,0.0314112269323575,-0.139174951635683,0.0808035747151273,0.0455639603592959,-0.141350521195609,0.0221938845212228,0.0080334635693376,0.0954713723134969,0.131994803335433,-0.0323491049758592,-0.102128768917369,0.0021832570848726,-0.16070002148654,-0.141173708121834,-0.128958230981473,-0.0102859083787309,-0.0649442107500138,0.0412205087643909,0.190612181054284,0.0191726872171561,-0.0980543806955997,0.0840784603424362,-0.121977958329838,-0.0085177776409819,-0.0800271346955071,0.0465402760275312,0.0924347999595367,0.0337789846159518
healthy,0.130825542289221,0.0053422268671038,0.0939272277866622,0.163893464732599,0.0130856333222172,-0.0289362924234888,-0.0630603438671076,-0.0016355117219462,-0.119066484995002,0.120651191677578,0.084396407673708,0.0620452694441363,0.160941127444756,-0.0473626130661623,0.0724418279552465,0.0796520380880812,-0.0642196224927356,-0.0169139726525337,0.0812213493041814,0.0561636880681634,0.0467416625849716,0.0083520405631234,-0.151419031429472,-0.0922445033008568,-0.0365488374135579,-0.0408159475384348,-0.0165444814571145,-0.145380416295446,0.010140480585396,0.0246250486280479,0.0093778918126278,0.0948093880157257,0.0043035460622029
healthy,-0.146752734232761,0.0126236714662547,0.040854477021551,0.0455632777551981,-0.0828775118224976,-0.0313069776029837,-0.0139781718775129,0.0041080227090094,0.006336191598991,-0.0748364096130481,-0.0764318497726353,-0.0149723102304008,-0.0907394805668851,0.0752564828264391,-0.151957032796667,0.0480742889584355,0.0531162150832506,-0.0086586412600579,0.129263651196445,-0.110622247624643,-0.0348393638263114,0.009184518449889,-0.109285555803479,-0.12113455360065,-0.0037005202650964,-0.0039571734752729,-0.059989283295366,-0.0297785815472793,0.0111853659251429,-0.0006887734109839,0.0321020787724694,0.0358670242311407,-0.0373482799013025
healthy,-0.0856565375617623,-0.0010228280475626,0.162714642308257,-0.0605684169648688,-0.050916805121399,0.050154995507339,-0.133444156579194,0.152723099481621,0.0390283260047729,0.0488620437320817,-0.0913503815297966,-0.102480086130427,0.108532071670011,0.0616337363853273,0.0218253901781104,0.0056513525951385,0.0950046395988336,-0.0310095969197266,0.0584833045949117,0.120129181372495,-0.0848613418689984,-0.119813531173841,0.160623459742172,-0.184813191312126,-0.12752268025636,-0.148847279253913,-0.0712732078365411,-0.0934719150765216,-0.0661772781871116,-0.0917722601606904,0.0406854895477083,0.0476692501929359,0.0652970997485562
healthy,0.0883179596565083,-0.0649049963249051,-0.101009539449851,-0.120140881141149,0.0387450491686617,0.0661187715658393,-0.215566411328321,0.0973757171948311,0.10775587160295,0.112469478602775,-0.0784001617870319,-0.027555949471913,0.0125665219969552,0.0793977656942113,-0.0514684293730853,0.0197787837685941,0.0548071152286312,0.0261263602052136,0.132452642541464,0.0112598466787048,0.0360977542731417,-0.0765814641195738,0.152227853230162,-0.0605708504101178,0.0026222833362426,-0.056527553198928,-0.0396440360706901,-0.0600527538250856,0.0767686935061647,-0.041265857035836,0.112821784280597,0.0544716030263241,0.125045647915451
healthy,-0.116976849330155,0.0999824219041909,0.0403865936170999,0.0750375412806462,0.0083509125594468,-0.152274939322477,0.0627503801669639,0.0555773520772191,-0.1524917213237,0.0120415460384045,-0.049281063017053,-0.0265029345141116,0.171660376111689,-0.0960002540097948,0.0089286419321656,0.0861211885254671,0.0823814320314539,0.100645582607441,-0.030558786931091,0.0444573965169223,-0.0407026895400662,-0.0037739290262257,0.0295368146396088,-0.0429228362422516,-0.106478406699474,-0.0994794449456871,-0.0845716777679533,-0.16092913310531,-0.0339920585268227,0.0393347203599317,-0.0351485851638919,-0.009686844990632,0.0570029874054622
