group,VDR,HSF1,RXRG,TFAP2C,RUNX1,NR2F2,KLF10,E2F3,REST,SRF,E2F1,TFDP1,PBX3,TFAP4,ELF1,OTX2,BATF,STAT5B,ETV6,SP2,POU2F1,SP1,ASCL1,JUNB,NFATC1,NANOG,PBX1,STAT2,TCF12,KLF9,MAFK,THAP1,RBPJ,NR2C2,SETDB1,MAF,MYB
healthy,0.0995179409797128,0.113049572794994,-0.0743187886293265,-0.114287963622733,0.0428648231299565,-0.106941385120015,0.106331857695228,0.0847978639198697,-0.0903461964531945,0.0869302191939604,0.0885376334071123,-0.136832620963548,0.0855109720616135,0.0184576259842222,0.0633498230085827,0.142966703817767,0.111141050257547,-0.123983760985044,-0.0265426612078339,-0.123046956756679,-0.086559351033245,0.132923200473532,-0.103707152390534,-0.109030558987036,0.102805398892907,0.124568486430771,-0.151618290034129,0.130211107479531,-0.0621745644911796,-0.121930457748895,0.0944100314684903,0.0521646087274366,-0.101891073593221,0.0589418349119452,-0.0107981189302742,-0.0859623954105166,-0.115611077464341
healthy,-0.0564044958063101,-0.0912357185755942,0.125786433521448,0.014415744765092,-0.100533230082263,0.0373299638130242,0.0164535160102701,0.0042343430529096,-0.0431872994075089,-0.125967821708703,-0.0902144352587164,-0.0080710423265106,-0.0835022955071936,-0.0434793699435846,-0.0643814080909911,0.0166969305320243,-0.08147802903234,0.0120586394818006,0.126395089337075,0.0443119898263619,-0.0605650107895923,-0.0173787869832597,0.029753279738256,-0.0716114199310822,0.0884559468467405,-0.0274408268426854,-0.0474491599238451,0.0247182412430373,0.0954433508659595,-0.0593307733787163,-0.04070185398942,-0.0876357262553009,-0.0427629598045613,-0.085249191328714,-0.0215501027950204,0.0717015314074061,-0.109933117906447
healthy,-0.0534267510360612,0.0106024847650195,0.0445459526496678,-0.139611763034572,-0.0049878833564223,-0.0535500037522045,0.0254214229398861,0.152132368194571,-0.0739681367461504,0.103837111938652,0.0555325016819551,0.0589015926683174,-0.0693103945936832,-0.0119065425206423,-0.0104599738119789,0.0761993410495473,0.0011241307994672,-0.119791185619785,0.0050181463001182,0.0225624001136346,-0.0158726388508235,0.0144167161413813,0.0240711454157096,0.0702738566738923,-0.0341657629619781,0.239525146764217,-0.0638647154344431,0.101529424923006,0.0064944277171376,0.0664387163546134,-0.15949836869015,0.12033756931233,-0.0541123442696081,0.0351947030476383,-0.0551495378853672,-0.0974565829368792,-0.133393553458077
healthy,0.0753774945649368,0.138610383084676,-0.153987725990825,-0.0946508576087996,0.0812276776775995,-0.132757211417626,0.155917804733356,0.130888837533336,-0.115562300051779,0.165945283690814,0.16207616054259,-0.102386994337444,-0.164481946824722,0.16472507451403,0.161730367220196,0.115674634537294,-0.162165289782271,0.0034908073221991,-0.0727758700717492,0.153660391386709,-0.147810735665997,-0.150487953005463,-0.147820931910379,0.149577147106469,0.158777499687791,-0.15530620586777,-0.124042586822971,0.1419934266516,0.0801403712724123,0.145816315105472,-0.0404952635485332,0.105809416503359,0.0233193382929142,0.148547678018551,0.164440810252561,-0.164215613889579,-0.111351075324817
healthy,-0.0645157014571618,-0.339049120358876,0.300134686859313,0.171622143058317,-0.096754569535255,0.18728282971058,0.0457418601249335,-0.123134126162845,-0.27099631836086,0.120792932602709,-0.101266112801139,0.309157773391081,-0.181259001955851,0.0268731055402674,0.0582704094467441,0.0798473555009734,0.0223362520737329,0.219452094736885,-0.0474502986688168,0.191737425025002,0.146286632207544,-0.152171253858698,-0.011686985150194,-0.315086687893373,0.0207860022839129,-0.195255542915369,0.135175454122141,-0.0204632972256239,-0.144862933420975,-0.0002341193560136,-0.0016641456927455,0.106986218148067,-0.0558975781357951,0.0945525820786944,-0.197837183381681,-0.110466370737459,-0.262498418492581
healthy,-0.0308588348807077,0.0249291576492682,-0.102266011428152,0.112833769767063,-0.0724942135994231,-0.0112236998259522,0.0682026995147447,0.164256708380694,-0.0441019215784931,-0.0040869550126885,0.0673371272431846,0.0589730279979822,0.0359305474093802,-0.0275934972976641,-0.074446822922962,0.080354522733444,0.0058705072519384,0.170794991115575,-0.0872089422159449,0.0004260238524084,0.0650092111925239,-0.0173063737186734,-0.036615228600751,-0.0174086532546683,0.10690240196478,-0.156496988211825,-0.0384478073944447,0.101929587830417,0.0931064986013695,-0.0618968702707619,-0.0044284503229525,-0.0114603797439569,0.0660176367003083,-0.0978307988218279,0.125199450197388,-0.0736336583475315,-0.0404021072888265
healthy,-0.148628293415264,-0.0049198957989261,-0.122312076832991,-0.132984889841398,-0.0793504527111887,0.0481118368847287,-0.0213512587686511,0.0383565365644307,0.0189560875153131,0.0905571254214765,0.105769936410473,-0.0715540983075221,-0.0019733407268813,0.0552566696592537,-0.0913826364962486,-0.160493998090476,0.13773392550127,0.0309782575193295,-0.0199931397146288,-0.0382964538781698,0.0413581674322147,0.0248667217762288,0.0743898759267734,-0.0564664595815695,-0.0222374783909994,-0.002743150144599,0.0987421397018933,0.16102347676315,-0.109469402644724,-0.0665866370486394,0.167041133308968,0.0828677933027121,0.0216116170757817,-0.0161591132976053,0.0897359953759109,-0.140209207002956,-0.134914420276214
healthy,0.0225349218055759,-0.103809549480576,-0.150401575768757,-0.235193769064803,0.0613869800903435,0.09826350998775,0.102449512349579,-0.205961243480301,-0.136960040912039,-0.102492530555669,0.041012895867593,0.114461519127,0.0907948875919813,-0.0999577654891384,0.12678458062538,-0.04862050015996,0.0324886728762327,-0.141523279850348,0.106241732671046,0.0471777357095589,0.114746101105749,0.111794390349424,0.0070185857782124,-0.118293448561781,0.111787772163872,0.0967214727540645,-0.265915386398572,0.200756040543419,0.100950493321983,0.0209432481802482,-0.158052198267213,0.142975971579078,-0.0656590188643521,-0.0948121262222264,-0.0189809561639917,-0.0092753870515461,0.156980052207741
healthy,-0.0621336751181728,0.0191850712889499,-0.144350940712595,-0.0077977972336666,0.0628426772891748,-0.0502661686235344,0.0240248084268187,0.0543346512371515,-0.0324233562024372,-0.0155621683269184,0.0840014241717962,0.0712381584464066,-0.073398897761666,0.0809599520558804,0.0817821124453511,0.172341193375238,0.0578695422514851,-0.0725791906669047,-0.0389408402596622,0.0812479075223903,-0.0206656346460422,0.0546112602156306,0.0104004362584475,0.108777554103353,0.023502563315566,0.0373943446072562,0.0987377521671799,-0.0329744275265248,-0.109138495087466,-0.0996227782335776,-0.0149466980167104,0.0362661357027942,-0.106547509212555,-0.105284982422756,-0.0272122515779407,-0.0397099481510432,0.0686603590305579
healthy,-0.0215347028928575,-0.0356781492012729,0.0869145163352506,-0.022623536185193,-0.0126973618312744,-0.0588809731642182,-0.0098763584516548,0.0551148909530813,0.121385697390248,-0.0124041596636651,0.0304631358900085,0.0566862268416282,0.0724536715638407,-0.0019300103848456,0.0449994161705606,-0.0286697634085148,-0.0189898219429283,-0.0596609478625186,0.0486459402162646,-0.067390952582354,0.0377405275549907,0.0235358788523656,0.0293785725321528,0.0673781427789148,-0.036913583577413,-0.064932893633513,0.0145192005426331,0.109441267338903,0.0041916523476183,-0.0374914480436721,0.0555689273194277,-0.0437952946472719,-0.0256096436980294,-0.137688307233922,0.0521344766862179,-0.137538859527131,-0.0192816007990443
