group,LHX2,ZNF76,TFAP2A,FOXO3,FOXD2,REST,BCL11A,FOXM1,ZNF263,MZF1,SMAD3,GMEB1,KLF1,ZFX,BATF,PAX5,TBX21,E2F2,NR3C1,CTCF,ARNTL,VEZF1,MAFK,MEF2C,GTF2B,ETV4,EGR2,THAP1,RBPJ,SPIB
healthy,0.0241100761373489,0.026212334640606,-0.0845761454888812,-0.0343621762094371,-0.0122124901026192,-0.0288461918877928,0.0076426931656655,0.0761988435612346,-0.0272684700916593,-0.0489557026415863,0.0305940930775371,0.0137788812530328,-0.0632341680716947,0.0391765707145224,0.0716056634357452,-0.027252933610686,-0.0953135173434514,-0.120938259134963,0.0485373161943653,-0.0046041341292463,-0.0259634056899001,-0.109141927014617,0.0027637359507577,0.069452495493824,0.0882627797962846,-0.0702479319328279,0.0449151504362936,0.0059904590345205,-0.0228027832706419,-0.0398926612466565
healthy,-0.0584365146090361,-0.0380559377203249,-0.132269587944907,-0.113851171573871,-0.0058689792327131,0.0064124399521258,-0.0462716909595961,-0.0027581605760448,-0.140918564632993,-0.011441745367813,0.0355704578252847,-0.0073579207649202,0.007047459684677,0.0451297602749737,-0.0176209122070144,0.0672357787991243,0.0472439038319314,-0.183248623668553,-0.0929795315371847,-0.0178693631133354,-0.0968791305450931,0.0091882806064246,-0.0634885320200671,-0.0934615427038728,0.028175604429766,-0.0694577393839488,-0.106365524891728,-0.0503963315204067,0.0479089236353945,0.0666077326473229
healthy,0.0066323335935957,0.0058951019871736,-0.105281074779799,-0.0547270678879262,0.011140083067689,-0.0561066262857646,0.0056259757726402,0.0914240548342137,0.0114527646321043,-0.0896359931022199,0.0789823545211066,0.0042853879510119,-0.0332464862809065,0.0300027589081228,-0.0678207230171603,0.0004337195893503,-0.0786375795409889,-0.0614996955558784,0.0282027767645823,-0.0944160781324168,-0.0524915322455667,0.0056516505052021,0.0700562586595198,0.0855358300075478,0.0395821850179381,0.0413931706182909,0.0413193557621753,0.0037824382792178,0.0126448057867669,-0.0623712610308836
healthy,0.0520099664364406,0.0431941365667868,-0.0500020381901596,0.0168863176622608,-0.0142317233041593,0.0042799543702467,-0.0855225737581086,0.0798512401796502,0.0260359882646619,0.060293308682721,-0.0369573863776841,0.0762367103443097,-0.12139200859568,0.0856677942918593,-0.0505494363549602,-0.0478398246889128,-0.092437957075888,0.030803476640828,0.0641552869078003,-0.0445537707513148,0.0598355587607938,-0.0743918360833127,-0.0867615176544595,-0.0051629692131755,0.042342274765748,-0.0278651380092655,0.0613862180703549,0.0387439874308703,-0.0359080616496064,-0.106247153374841
healthy,0.132718548554179,0.153272037800349,0.104237717954213,-0.0205989615675114,-0.154166326786724,-0.308302338692554,-0.150028345544685,0.20386757401253,-0.310272805950668,-0.0994176518920581,-0.135750036643585,0.0233576157288705,0.0726496120626063,0.0507925829379916,-0.0459725168758366,0.0913690510146861,0.200851243363571,-0.184799513930168,-0.0025464499951007,-0.0675263971915107,-0.175477688055246,0.0380148606411468,0.161654102367556,0.197061883251814,0.0991296605235646,0.0607964936330302,0.0883830352466216,-0.0168550737770954,-0.248263717081875,0.201184707053406
healthy,-0.126823636101024,-0.0243489505543287,-0.0096463481805754,0.0840713142383186,0.139700972348651,-0.0747096405911757,-0.117707262290321,0.0781175885033336,-0.229508320031682,0.0933248206144116,0.101127799359898,0.194363008594946,0.0558840096012527,-0.194359387933154,0.171470469246637,-0.0080835800344026,0.109977601946131,-0.0057414644374017,-0.1159874479389,0.124162449683562,0.105428692986623,0.108751102763934,-0.191831260836565,-0.0387582793228922,-0.0842319811053593,-0.0325791673913262,-0.0465341031049353,0.0762651674137636,0.0862731291908615,0.264324603828028
healthy,-0.0339150621372689,-0.0636789966201676,-0.0490125519107209,-0.0212799854952802,-0.127565331372388,-0.110904075581925,0.0313882650595365,0.156289301435041,-0.223557975873046,0.0180984364215903,0.0155618180639185,0.0096630482070052,0.0126481716819079,0.106010350038806,-0.0480751653031752,-0.202089203552265,-0.0049930295958388,-0.0485613186601736,-0.0132947392779159,0.0584906326788682,0.234048194101611,0.0083595461083866,0.0220815110636647,-0.0703852939387618,-0.0398585733805726,0.0093280334357403,-0.116655526239748,0.304167222228683,0.150595687203528,0.159893165546124
healthy,-0.0812206964559502,0.0865445962524068,-0.03648825703536,-0.0783588195189521,-0.152914083284588,-0.128093478376989,0.101836094435714,-0.117246201019551,0.0906824120435769,0.0849532668786474,0.172964294264863,-0.127734058981448,-0.016215206029849,0.0695638269100547,-0.0475314179633687,-0.18092094113366,0.214331669594697,-0.102495629026533,-0.269261735815285,-0.0989535508834727,0.0075307348850805,-0.0809798854609375,-0.140238259752332,0.0222992778478755,-0.0889598945904448,-0.0400851466362403,-0.0223891326967609,0.135578387289138,0.0017656477805969,-0.194032560683009
healthy,-0.008044395340288,-0.0139994634126804,-0.0066811078704599,0.0453636403756043,-0.0145099467626391,0.0624659746201363,-0.020888704595288,0.0430319191680471,-0.0999151245347765,0.0365303940868063,0.0124802900876637,0.0034568973161629,-0.0621202277874741,-8.90776315364093e-05,0.0317755899983212,-0.0179642745317385,0.041655498457672,0.024889774878465,-0.0452285964021533,0.0427338517086752,0.0125502388688381,0.0089086196693287,0.0290395933860987,0.0248044088149093,-0.0039311215020026,-0.0589382720071111,-0.0303651941656614,-0.0196039310635128,-0.120014407171096,0.019690724653215
healthy,-0.0838489359439342,-0.0012977670290359,0.135359877100708,-0.072709653279198,0.102376468764348,0.011024773809233,-0.11063498622185,0.0610339139762561,-0.0648772475627808,-0.0964823856747209,0.0515157991082194,0.0300700254551338,0.0075346826921089,0.000731468689093,0.0762226461674227,0.0077768862713247,0.0496191160652486,0.0635475568528167,0.0767958844380022,0.0167474406121371,0.0436202400230096,-0.0573397888984173,-0.11517994679573,-0.0399996782099183,-0.0767965784310659,0.0788723116844598,-0.0182464656296332,0.0672340480069553,0.0424071401477396,0.0193041110586444
healthy,-0.0775088244339967,-0.109762207140583,-0.0438345655982636,0.0677607549654937,-0.0220845468965936,0.0527259396327415,0.0274496336412403,-0.0915103614611825,0.114464871198965,-0.111394414112415,-0.0087160547255236,0.122968647409863,0.0318714709146486,0.126842730301782,-0.0718265834799984,-0.0153418610414072,0.160407690973735,-0.159920271705777,0.014691758090366,-0.0212088980237626,-0.11149549911938,-0.0918549981568025,-0.0057296245510129,0.0190283048891479,-0.0078242954297077,0.0829772074201354,0.0819543535059123,-0.0481976472113737,-0.13598113082203,-0.0579116004900261
healthy,0.0677413844681083,-0.0262831011733253,-0.0206143154983243,0.0550379862923599,0.0553522473319122,0.0074274388001878,-0.0316497127718336,0.0045386546289186,0.0304651903919827,0.0060374380483219,-0.0089987439979492,0.0227174470707127,-0.0089383091826507,0.0667865143863917,0.0799854780475879,0.122434892313267,0.0244700567143697,-0.0885188739677386,0.0622055553867641,0.01263691987892,-0.0995784451673673,0.0433861539028057,0.0718026040561687,0.052016245527434,-0.0478099823826572,-0.0252677962763102,-0.0808678263509463,0.133421941734537,-0.0715004299796761,-0.0191155320789211
mild,0.108959128693551,-0.0662128109964473,-0.0582129027204739,-0.0468157665677295,-0.124660393003388,-0.0290203305211666,-0.0443560597140601,0.0493704455689292,-0.234547712962475,0.0990619304879484,0.0049478814291426,0.118647244639856,0.0291657790493743,-0.164540082882215,0.227808996529776,0.103627052632334,0.0106120011698867,-0.156092107018523,-0.0302776947715932,-0.0941872517720156,0.0137341208107386,-0.0206969906495736,0.0606568207536471,-0.0629177320037958,-0.108615123786376,0.10493585016165,-0.0242767468602631,0.0314570718177506,0.0090046513984604,0.0274282911211307
mild,-0.0086878693965407,-0.0315496068703843,-0.0165677058040087,-3.35290460121643e-05,-0.0459673689727399,-0.0078063788630067,-0.0518668812077716,-0.0038182605281527,0.0051931896921358,-0.0079272536268536,0.0381112581947851,0.0188636114846468,-0.0327546441880255,-0.0305088788980229,0.0308332766731457,-0.0329185110179774,0.0283186663015146,0.0095087353301279,-0.022695862305095,-0.038387081402741,-0.066557607188271,0.0438748841844559,-0.0762088324540404,-0.0482608237992532,-0.008136393178832,-0.0363128418618301,-0.044477760259503,0.0375500466398587,0.0374242020884811,0.037296417277588
mild,-0.0771926881219663,-0.0482383237344273,0.0570749180036923,-0.0228872862044871,-0.0274981222163485,-0.0542364786332878,-0.0303674380473993,0.056331980607005,0.0601259074171712,0.0131762734963989,-0.0330625433267943,-0.0128452661315562,-0.0187398166032245,0.010414000940053,0.0750148001418801,-0.0048344342671575,0.0355120270934181,-0.0416788318543393,-0.0622460666592244,0.0080389279802473,-0.0525480045045353,-0.117447837106034,-0.0878210682793025,-0.0378082992283043,-0.0244409867775277,0.0473160540982994,-0.0061169780554706,-0.0068646713051011,-0.0062701165202399,0.0146510269105834
mild,0.18447818681048,-0.222579699156121,-0.107561132600161,-0.0237062784819295,-0.190242137142595,0.079852924274628,-0.0625305432203123,0.0761756099453506,-0.0408342640650939,-0.0790641272666874,-0.264388432826601,0.131461183490834,0.112376781948007,0.132851235722047,-0.0920275637178813,-0.0583504175281533,-0.135231957181242,-0.10326262505057,0.101046392066965,0.0563746866338567,0.143400928406447,0.121826146420698,-0.103181003875183,0.0733705829866235,0.0526045360058564,0.0325338266718994,-0.120895291183839,-0.0694907733748969,-0.100744829861717,0.0057975957021224
mild,0.0440027282665245,-0.0447307478643786,-0.0162294257944265,-0.06263853147499,0.0015633065772788,-0.0279882951092001,-0.022167052069755,-0.0006574653829677,-0.0197805297356574,-0.0327273738544766,-0.004755770332397,0.0044040398806036,-0.0769754809391457,0.0122541640657666,0.0564130273529629,-0.0756023585552685,0.0693226588062313,0.0117365167404999,-0.0148615481486471,-0.0101872377563873,-0.0136098872391289,-0.0236833641286817,-0.0516241652206634,0.0333455037017112,0.0348976964292114,-0.0763008244701909,-0.0080259061612485,-0.0065945089096187,0.0053437637480223,-0.0021400612684089
mild,0.030176550814688,0.000681177360509,-0.0196164642541496,-0.0331596876599692,-0.126109816574651,-0.0613431056429251,-0.0737392211237256,0.0246032337748702,-0.074659663672714,0.0892018159592337,0.0337323228861543,0.0012274317293796,-0.0489861020799341,0.0769666105832471,0.0143761235078986,0.0351975760755035,-0.0070111393874818,0.0217390076595739,-0.0471608354994719,-0.106520520666094,-0.0296935580041537,0.0703883272525974,-0.0066146390394861,-0.0329527094908897,-0.0252682676256793,0.141211741778815,-0.0106599663238038,0.0657187842598826,-0.0055282989599229,-0.0088072689016563
