group,HSF1,ATF1,EPAS1,NR2F2,ETV5,TP63,ARNT,HEY1,ETS2,EBF1,ESR2,FOXP3,IRF4,STAT3,CEBPA,ZNF384,GATA2,TFAP4,RELA,ZFX,BATF,BARX2,TBX21,PRDM14,BCL6,HNF4G,CTCF,NFATC1,STAT2,RFX2,IRF2,MAFK,HIF1A,TBP,HOXA1,TCF3,ETV4,USF1,ATF2,HOXC6,GLIS1,ZNF143
healthy,0.083991651925354,0.0753839145417342,0.0465648917683661,-0.0512844005634824,-0.10664591035253,-0.0933756334495818,-0.0700323065604414,-0.0235563726484879,0.0420592443054743,-0.067518227650689,-0.0128431281601537,-0.0760277338122192,0.0377247463211679,-0.0116465921301993,0.0033859263154015,0.0642382956029112,0.0750188399568097,0.0468166923425785,0.0678182980566662,0.0655015877831787,0.0507685960283036,-0.0116241789792797,-0.136204748344662,-0.112969439552136,-0.107658972691534,-0.0955167236968613,-0.0533047860249469,0.0521980234242822,0.103047904882673,-0.0065988605616435,-0.0726815893293797,0.008838484095041,-0.0623265927789245,-0.0547615200091079,0.0756633841809632,-0.0592072983815379,-0.0337044553393755,-0.0395822588584299,0.0057226332275801,0.121055391532812,-0.111471866511313,0.074189432547174
healthy,-0.0965822146942398,-0.0678126997496887,-0.0328181226571598,0.0318847594873925,0.0209701360307401,0.176330377135989,-0.0326155450290335,0.021676914034007,-0.0521110404520963,0.0785010044786427,-0.0276358178418327,0.0695234191590762,-0.0698562012228354,-0.008688527265533,-0.0308993986819411,-0.0408315220444904,-0.0120172734273847,0.0213855141231344,-0.0666842052151576,-0.0424429298961878,0.0220614553408379,-0.0210974657319298,0.0123682714913471,0.0065989459027267,-0.104536268344188,0.0166819297196152,-0.0405092012094853,0.0827727757226096,0.0940131696955989,0.0568682631933965,0.0401011571956947,-0.0533602598101452,0.0387955369501804,0.036992082814585,-0.0742267932161728,0.0628990213392063,-0.0661678888860712,0.0443644865365652,-0.0001403150870159,0.0017429304582457,-0.0340525616732424,0.0798660265539191
healthy,0.0392735943331474,-0.0027278862315155,-0.0634380566339837,-0.0319326779601243,-0.127387354811356,-0.114262010697409,-0.0142682867109485,-0.090855874210932,-0.0277573806057671,0.0123855140511578,-0.129701220757734,-0.0439587104807729,-0.0533317882762653,0.10407796533309,0.0383729935067134,0.0582635144448206,-0.0169990184427056,-0.0414191015152364,-0.0586685239791937,0.0563200377798779,-0.0853740179956873,0.0556309524713953,0.011280037207336,0.0391275253207505,0.0417918620468726,-0.0024803277105052,-0.0946152542799904,0.0917427217861987,0.111605736221971,-0.147013718477045,-0.0149763420210412,-0.0954025093468047,0.100210456254855,0.0039248933331054,-0.113953273921207,0.0158959128490851,-0.0475577940362268,0.131147683380495,-0.0750984423735998,-0.0773881215679248,-0.0491342011700164,0.0935168911867724
healthy,0.0614824898191763,0.0470099113409058,0.0210352524547476,-0.0791458014423566,-0.0646674474202882,0.0169554677700731,-0.0695302004946758,0.0931335315122443,-0.0043837226770364,-0.0872362341550667,-0.113667713075295,-0.0447176574616661,0.0816373965170897,-0.0808962583526773,-0.0322512311084726,-0.0431560948073222,0.0235675736067024,0.0962947499296577,0.0452320205975453,0.0694388959419892,-0.0744408566087985,0.0889082116173107,-0.0997581651828469,0.042132846808725,-0.0234184286815696,-0.0404244324598739,-0.0809687074535533,0.0945949139620358,0.0511392128202001,0.0413232514634145,-0.0804140853800244,-0.104599557238629,-0.114270323123026,-0.12072589473584,0.0290340833441344,-0.0925157181948095,-0.0085980435584138,-0.129132113799145,-0.0576414983902026,0.0777732604456909,-0.0971752655554271,-0.0912118467152108
healthy,-0.16699039792074,-0.0308512028471389,-0.112619705714621,0.194050963251462,-0.0322406536093843,0.158363662362915,0.112532021928654,0.0620531408381455,-0.112666920060911,0.0285916591318368,0.0925536085414166,0.0174288386875835,-0.069499517738723,-0.0681100669764775,0.166916203947999,-0.025853227047023,0.0741197787685197,-0.0474032036750529,0.0195467393640158,-0.324935876073659,-0.0006947253811227,-0.140138924695016,0.0889450835035462,0.160967196315472,-0.114778075830731,-0.0989005656641008,-0.0695872015246899,-0.104181827541956,-0.0713138976175775,-0.201686197537199,0.144496134366912,0.0859098755277673,0.0433697495205734,0.0930797112572183,0.0198502601615937,-0.0659449519537553,-0.0842236488745569,0.191966787108093,0.0751382596670588,-0.107473341969023,0.134985816042805,-0.120335878879712
healthy,-0.0357612774893157,-0.140998886670656,0.0106261654746728,-0.0619675981346009,0.0365588469492709,0.169544682137004,-0.201579610510136,0.121196002796077,-0.0903807766649848,0.0958881151958466,-0.0938488963248721,0.0064365910046972,-0.0397220410486483,-0.0493801962829891,-0.0384747881051235,0.0170235317518312,-0.10559950398899,0.0041227990409512,-0.046724121875363,-0.0669225217526249,0.0976840473638723,0.0545466532530972,0.208260889100908,0.0804148941038815,0.0705031790236651,0.0074447598946523,0.0195988218991691,0.0251519226121595,0.011605382780016,-0.0039416181566054,-0.123227750290377,-0.172370730363965,0.155639049263464,-0.0910532005656497,-0.0856280471782025,-0.0578709489120089,0.0027074401222601,0.115584531952821,-0.0981724886139385,-0.0546386445783964,-0.0756785082535736,-0.175907493297045
healthy,-0.103680716345713,0.0851577773020638,0.227624015271668,-0.150728874230517,0.101132672312775,-0.0496128312577463,-0.177345473983422,0.0940346262824955,0.0273391713976131,0.111931014709203,0.0156482089441729,0.0863604540856103,0.130764010479387,-0.156278782349417,-0.184717099478291,0.0447538453945151,0.197704077591431,0.0931956492577556,0.0607716548310446,-0.0273456085614858,0.022916839817079,-0.0265291616103003,-0.144879637991538,-0.0629999863916389,-0.0450081133674862,0.161304061612692,0.0503928009469866,-0.063302533093655,0.180743223647554,0.0752767307574933,-0.0053111966252873,-0.0528078102598887,-0.127683827566307,-0.104954201931859,-0.0209524319752648,-0.0565435110273365,0.064587820146901,0.121114701834233,0.134339855010663,-0.0851449029743184,-0.156824868417949,-0.0883119875996791
healthy,-0.0287878400513539,0.0369852855986352,0.111212262636391,0.0232726006981693,-0.00367263659754,0.154662997467656,0.0781082576035338,0.032633927658634,0.133677939071856,-0.0085820543080092,0.124754010309867,-0.0741038016830127,0.0391169733705133,-0.0693401833720351,-0.103022358437359,-0.071406512792417,-0.0115307214735907,-0.0655544265507516,0.0426865448753092,0.134087685660083,0.032108547063914,0.0254696468215436,0.127707705040948,-0.0108570276966292,0.0422843396353322,0.122961683209219,-0.129205919559862,0.127413592459214,0.132692536233913,0.0284258553353746,0.130138532960059,-0.106209834964177,-0.103917265096308,-0.0776859421015579,-0.0876933112287357,-0.143816024902027,-0.0233052798739174,0.0729374064870794,0.0612432891347481,-0.0076896614318103,0.106564278331907,0.0136397852007201
healthy,-0.063440635746749,-0.0910644383808982,-0.10127187698429,0.0467282830944331,-0.0888960368467228,-0.114607996777552,-0.0297195657677425,-0.0261591219248127,0.0851290093925377,-0.0205470790958435,-0.0979081379301367,-0.0951106878469207,0.0784186739467678,-0.0274477271511383,0.0155669903519381,0.0940347678574994,-0.0703967795400885,0.15659822227882,-0.0492316929320929,0.0251991328227203,0.0622548864956476,-0.0478689965371737,0.103701195653356,-0.0562581506971958,-0.0355236645278507,-0.0615944581575556,0.0123738062623512,-0.0164264479076249,0.0208222333572483,-0.119864401997272,0.179652488409153,0.0089205766986804,0.0152177449219396,-0.0787292757476567,-0.0948271075310484,-0.0349474967344338,-0.122702529584814,0.0254888147642416,-0.0505644623059724,-0.0103227883835164,-0.0924945432115576,-0.0768717665679725
healthy,-0.0432676557993714,-0.0254371222929536,-0.0239698378668919,-0.0481180788878097,0.055543935497421,0.14444693177479,-0.111160070704696,0.0248092177195151,0.0635352788667908,0.0253695806288968,0.0553990702731337,0.135846781819749,-0.0066246727325236,-0.061020399940979,0.0051187265263467,-0.0171770096810957,0.0086187821382285,0.0900996482426235,-0.0792394144668684,0.0419410443563797,-0.0097450976119482,0.0818073951147662,0.0382611881767329,0.088446041984681,-0.0610311134463121,-0.0521486859159722,-0.0674587508416218,-0.020660762132688,-0.0235697117329278,0.0420509742371895,0.0952244302285064,-0.0816914097744204,-0.0497921805472591,-0.0137263293546624,0.0926191852142323,-0.0477482300515262,0.0293433594983357,-0.006940022432982,0.115885658165774,0.0069404882375617,-0.0322159763413587,0.0291169784726004
healthy,-0.0050446418094715,0.0252815047797188,-0.0824042563442356,0.105223796911815,0.0623493467204488,-0.0388237800609405,-0.0267282988646811,0.0384928487317795,0.0116638572384746,0.0469068661025672,-0.0004174916590306,0.0221182252419015,-0.045447706256195,0.0610397537025586,0.0841813929125775,-0.0136777098109496,0.059149558744183,0.0788982685616287,-0.0160654794546296,0.128956048440603,0.0550276382742051,0.0379958628922564,0.0417179570766465,0.0008055410289899,-0.0360379506690169,-0.0216018074915914,-0.0446492313765822,0.064324924317131,0.0860433232734446,-0.0044746390930517,-0.0186852543361913,-0.0872080602291041,-0.0633609837729376,-0.0140316061255862,-0.0515728800745822,-0.0975593802207815,0.0477389051917213,-0.0020156191098192,0.213683301392562,0.0042208465612573,-0.0202345075871216,0.0871550641087758
healthy,-0.17543747872942,0.0835606569145754,0.034325180630026,-0.133825153603451,0.0071768923097653,0.12656950973213,-0.0731497004769276,-0.0336269167842332,0.0227959520182889,0.151549505057561,-0.0904907943314666,-0.079665079669626,0.031348371603225,-0.0539815703942991,-0.0720786792397717,-0.0213941742225996,0.124758223816352,0.0615102196790127,0.0971164257103428,0.0780480476056847,-0.015540308146968,0.0722676829875051,-0.173925448747553,0.0703408947814452,0.028943823923728,-0.106004851957916,-0.079843583209152,0.0077754041775877,0.0519130293774392,0.0266652787427198,0.05343030946341,-0.037979253086205,-0.0132302623413377,-0.173888698018827,0.0402472980590057,-0.12115665240121,0.134124409537362,-0.0289543241319354,0.0406095552421614,-0.0457651574720001,-0.0538818184163287,0.0258935134394751
mild,-0.144764368902223,-0.0188395883050982,-0.0127783457915586,0.0428453563606473,-0.0298953879969158,-0.0343274315321229,-0.0362984171060292,-0.0854223397472452,0.0306820319679519,-0.0219462971894744,-0.0884653586685771,0.0176955998849202,-0.0727567883940552,0.0043639779258467,-0.0229468616470716,0.0274163412674269,-0.0162239241739646,-0.0523657903784649,-0.0475477176015998,-0.183267625568603,0.119845549315397,-0.0095252958470576,0.113742981253317,0.0626402941114105,-0.182533489353359,0.0122202077948037,0.0320914762646353,0.0856955745505347,0.0627034978915308,-0.073669839925332,0.0467965649840159,-0.0708879012341895,0.0373033572099424,0.0253155448528119,0.0216482670570608,-0.0400230644868126,-0.0202602148090336,-0.0799722291691768,0.005965464477511,-0.038945683127223,-0.0331426037463287,-0.0744205063599919
mild,0.0381209407100208,-0.0391833552082054,-0.0348191569765695,-0.0309417058671459,-0.0095152820373247,-0.0074536881187758,-0.0020783479546312,0.0044134172870528,0.0076438496878501,0.0023481726835989,-0.0326271488588662,0.0854541892056443,0.0065172548452179,0.0260455832875969,-0.095225931857552,0.0048109182014961,0.0637554308009832,0.0722662855583926,-0.0272521672441319,-0.0072783248617274,0.11184153527208,-0.0091646207140299,0.0259979940022269,-0.084810332250909,0.0243635628129751,0.0234193718339939,0.0085468400800453,0.110571683642324,0.0049693970408583,-0.0084946874385439,-0.0242556394404683,-0.11646812648127,0.0257751066506105,-0.0671524257005755,0.0497758174603399,-0.135272837022817,0.0124389917152921,0.041644862100867,-0.0199242973729781,0.0077934625781572,-0.0707269025582771,0.0264023725462681
mild,0.0200707166468601,0.0636081161846396,0.0497184443537401,-0.0553977974874317,-0.0811220203448449,-0.0997591040021126,-0.0227606843499087,0.0803000010645772,0.0488271611277583,-0.0632523579729004,-0.0202044526929874,0.0472198600478639,-0.0164178784531818,-0.0237539031941113,0.0886041237637375,-0.0191862581702464,0.0256318709297943,0.078165887416442,-0.0611953494718808,0.0158164292641924,0.068187958632907,0.0569368510736456,-0.0465031161567843,-0.051207110960577,0.0495231403558669,0.090080592946172,-0.0338564199554717,-0.0136911732694923,0.0515749213892854,0.003391464813625,-0.0815075460804235,-0.0180677253110516,0.0832202677569395,-0.0843797491123426,-0.0304616153708793,-0.0368360764880794,0.0980838458434042,-0.0116088986750676,0.0252554932625175,-0.0329387089766179,-0.0088663658811416,-0.0106755052934106
mild,0.0399546185266897,-0.0637748665502479,0.0104049101023693,0.0765083133653209,-0.0645453575594684,-0.016711254316679,0.112533690263218,0.0446103793609402,-0.0347836656632755,-0.0800142443459477,0.115846014048171,-0.170483933553813,0.127330530377259,0.104007098106665,0.159991736139496,-0.129747666993068,0.0558389404143926,0.0274403744348531,0.0045697861134601,0.137669810921773,-0.0981240645405218,-0.020389791034465,-0.0617049102954937,-0.173076301089095,-0.0986504135945208,-0.121240107408293,0.0416714877601827,0.0562819399299155,-0.0100203208933376,-0.0982356347888757,-0.0214464269159343,-0.0732169910388808,-0.0816070737150943,-0.0604297279863665,-0.021335512963159,-0.0682658971942817,-0.0643734081178877,-0.0045113758069689,0.0005132231424279,0.106320540021062,-0.0369231892493563,-0.08716720985659
