group,KLF10,E2F3,KMT2A,MEF2A,FOXM1,CLOCK,ZNF263,STAT3,HOXA4,ZNF384,E2F4,ZBTB33,TFAP4,ZFX,BHLHE40,BACH1,TEAD4,MEIS1,ETV6,GATA3,SP1,ONECUT1,ASCL1,ATF3,NFATC1,GMEB2,STAT2,TAL1,VEZF1,TBP,TP73,MEF2C,E2F8,ZKSCAN1,GTF2B,EGR2,USF1,RBPJ,RARA,POU2F2,ESR1
healthy,0.0440216892046516,0.0391429597552611,-0.0630198305208726,-0.0495219297761222,0.0593821528235414,0.038853058568952,-0.0202157262987192,-0.0198765030980143,-0.0514597893332555,0.0532909139016086,-0.0317681243654615,0.0443313251679072,0.0254361569919107,0.0512301672916588,-0.0573854472068597,-0.051659047882939,0.0033028134640003,-0.0129900213338026,-0.0293585707977723,-0.0277112095457665,0.0396234314124467,0.0361552160357633,-0.051160961220612,0.0465808210363375,0.0489700725642028,-0.0392733705051888,0.0525864331197189,-0.0132680697115674,-0.0827748796512345,-0.050870671907071,-0.0707000921862584,0.0576049480844853,0.0548390340060046,0.0486270278030605,0.0164089146960902,0.0464496937438278,-0.0580042115823752,-0.0672520295696944,-0.0332259601045229,0.0473061711209286,-0.0267463252471941
healthy,-0.0894504198757786,-0.072609456321496,-0.0844840296302483,0.0298191975314051,-0.02716840908363,0.0372264914483029,-0.133219340921792,0.0136416552577546,0.113855015021499,-0.0746952552554926,0.0181646335670075,-0.0115842989110971,-0.0522506054225843,-0.0407772629482262,0.104612856966373,0.192204108223374,-0.0354185250042117,0.0087544959635706,0.099086746396377,0.0205668045588171,-0.0716567813762171,-0.0554219952919665,-0.0072628464025353,-0.0342149428505433,0.178636056091731,-0.0641464761876176,0.0818480556047827,-0.0952049263532241,0.0627301401701671,-0.000615750290407,0.0570181734305266,-0.124219124177009,6.44165290367572e-05,0.0755851965018296,-0.0336764923949804,-0.134440027250194,0.130765526357238,0.0450659968257655,-0.0524131778446886,-0.124253525638126,-0.0553051627435851
healthy,0.13996264181967,0.121744925984075,-0.0180689785996606,-0.0417841039278909,0.136066583903593,-0.0581088619519844,0.0727647836748689,0.0448854671433242,0.0504704487870105,0.200618544298993,-0.129666594431443,-0.0548244548847416,-0.155800561880319,0.167710374423218,-0.0185463371034552,-0.243551017053034,0.0578122902857972,-0.14454731476888,0.0757769948293097,-0.0290202372108268,-0.0904791853433421,-0.0377117732026118,-0.0011790642193015,-0.0422695876828139,0.0687759624750762,0.130004920860373,0.0612605565841298,-0.178535691641894,-0.116123155008891,-0.001947803256618,-0.0832251416970265,0.0544928994984181,-0.0432538715764537,-0.0046733736073619,0.0296334679696021,0.0329636924251525,-0.030392953248689,-0.020769044689918,0.167675616404502,-0.10635479754117,-0.110806983756703
healthy,0.0908524465154961,0.0678895638509819,0.0798719911404687,-0.127671962899133,0.0490782354962773,0.0869306824078201,0.0882517531171109,-0.0221738414603666,0.0783815611027527,0.0594541273308178,0.0471420269052816,-0.0535801444850007,0.0886322595320281,0.0372274566315944,0.0802139373070885,-0.106607492987526,-0.104625164980615,-0.0617704601316265,0.0098571545735791,-0.0097368873674356,-0.0478922955249627,0.0514375876049332,-0.0768007183242601,0.0769441301728288,0.0813447123416869,0.0514375451376994,0.0816399445511182,-0.0444573333184247,-0.0973439878753452,-0.0702991122299985,-0.0875539315311823,-0.0745906385424384,0.0532174743082827,-0.116082867129174,-0.026965079713022,-0.0124883819130721,-0.0669999177699438,0.0341500685337175,-0.0740272682187451,-0.0707378412224661,-0.0666006408376836
healthy,0.0241509573177347,0.0177058958723452,-0.108542332350989,-0.159093530175454,-0.0737361168494898,-0.18366262347063,-0.0360606234338236,-0.372314041706595,0.198802029550404,-0.0786528192049211,0.0397805917848538,0.0577892757787945,-0.0837281248621406,-0.0676947728995609,0.0646092177556832,0.0143752265347949,-0.286697095704977,-0.139196025042036,-0.0082762086569431,-0.147039679239557,-0.0324415844566586,0.104894456409863,-0.0349071448753646,0.001586033017881,0.0121836172737229,0.0871453050915753,-0.106321886125956,0.0046715881617588,0.274859521998792,0.033897851136713,0.112420904003808,0.0031720660357621,0.0135389545799122,-0.148813152523188,-0.0226946906376803,-0.234848234502247,-0.094239198226098,-0.0136254654717966,-0.109436278233795,-0.197677387955906,-0.0504358499686185
healthy,0.0987149644143316,0.141932489407064,-0.166932950145118,0.217279373704868,-0.0309411122741716,-0.138772779473225,-0.101606793509671,-0.104844708307036,-0.109113293171479,-0.0397619205379378,-0.0587441084947326,0.0504555601976565,0.136772135651061,0.0450045644861588,0.0827144827840938,-0.0498579349718991,-0.161583504032528,0.0577542917145719,0.0196924515307661,0.0990137770272103,0.0948204789343719,0.152148145609853,-0.020310503399982,0.0662873761147655,0.183682797781091,0.108054609421944,0.0729849806956165,0.129388195850005,-0.009988628651208,-0.134653017296838,-0.052044753058728,-0.0414433251037649,-0.177852450119649,0.0274207261786947,0.0279097983849297,0.0328588822857328,0.101711261200502,0.0232140048630121,0.0234322781388258,-0.0683428800650755,0.133719811499976
healthy,0.0397460188280809,-0.0411167668142889,0.0733082005219931,0.0041808329285886,0.0277083967460388,-0.0036063358418181,0.0029493257084739,-0.0459293402557085,0.10530160291792,-0.151513034651603,0.0464553609276168,-0.0795286528205789,-0.0319175935343872,0.0361371044535573,0.0828993107731206,0.293816066185941,0.158832973295785,0.0920004998102159,0.0242810110739777,-0.0131427811995905,-0.0179832027942288,-0.121754704404745,-0.0091419298538411,0.0948028491544801,0.0920458819858315,0.0199831127605624,0.149606983275747,0.0174870931017036,0.130739343763555,-0.106143235992973,0.143564965440377,-0.013705932742457,0.0378678156054437,-0.0427659963326837,0.02087425366356,-0.0086984222285067,0.100451898605542,-0.0809705683094569,-0.063815074513672,-0.0406660392973793,0.0559959319377178
healthy,-0.0304680517677231,-0.124174983142366,0.0624481240360702,-0.116576540975205,-0.119221977794046,0.0728381729912293,0.147940782389891,-0.101578543648097,0.0670297138889909,-0.0969945575661736,0.080987747828982,-0.164041045058183,-0.0382773620871105,0.0924273450872683,0.0201283236216181,-0.145211477555959,0.135255146050266,0.0604041406968749,0.10867617395372,0.122476056779541,0.141684228464171,-0.172425450338187,0.0960192923621261,-0.0174253773067151,0.0599943855374349,-0.0139316754209628,0.218871557095071,0.0286373328097569,-0.115546162504098,-0.230780815237862,-0.129798932611406,0.0277507280788047,-0.111345573062587,-0.0876780192041675,0.0064674220779461,-0.0955280654165986,0.102834167645445,0.0297036547159022,-0.0141736945502228,0.165749556337017,0.187548051573429
healthy,0.0709542873451508,0.0785680091801875,0.0013569386599614,-0.0630953020725476,0.0223780530130164,0.0408758713186149,-0.0529851121691786,-0.034021395952889,0.0380623053330941,0.085914917233771,-0.0002354411719855,-0.0195636074216227,0.0690434901872059,0.0044232447329686,-0.0788892119247829,0.0093912587032338,-0.0720508626667273,-0.0616517222341033,0.0729531916913668,0.0689240103894673,0.0440569659580384,-0.0662992664646671,0.0731038974975941,-0.0244423413957862,-0.0197522828813645,0.0527266546435183,0.0270341001003518,-0.0086773119363785,-0.0242378330303318,-0.0742692286782373,0.0100000925682749,-0.0246508079876688,0.0174308563817437,-0.0013869918606196,-0.0250280123061737,-0.0619280650791797,-0.0359071243434556,-0.114420158156585,0.0576970142294446,-0.0584179978432833,0.0084170951989723
healthy,0.0715547380198212,0.0471772396806797,0.155862765461259,-0.0752541023101929,0.0888716407878219,-0.0359094891631382,-0.0527676660299998,-0.0097916698794689,-0.0782098104360891,-0.0095640803537749,0.0318572133225345,0.0991764215979464,0.0522971172963571,0.0446187787269039,0.0287679071893478,-0.109741895864775,-0.100333285758422,0.0102811351451174,-0.144298261847878,0.107156833537866,0.144108505386195,-0.0581186800211222,-0.0815420757772245,0.0927601703982509,-0.0139343903887251,-0.0874156589650054,-0.0148512510493781,0.042155491574782,-0.070007129245102,-0.0448942507242374,-0.103241111412679,0.0412646411456369,0.0246068612897111,-0.029250278755494,-0.106337511245368,-0.0053598811155001,-0.0170455687620434,0.0336022634000636,-0.081600007656492,0.0965269248338931,0.0244046908538998
