group,VDR,LHX2,ATF1,EPAS1,FOXK1,DUX4,TP63,TFAP2A,HOXA6,RFX5,KLF10,PGR,E2F6,GATA1,REST,FOXP3,ESRRA,IRF1,NFYB,SMAD3,CEBPD,GMEB1,HOXA4,STAT5A,KLF3,PBX3,E2F4,ELF1,PRDM1,BACH1,IKZF1,TCF7L2,MEIS1,POU2F1,FOXP1,JUNB,FOSL2,NFYA,ARNTL,GMEB2,STAT2,FOXA1,TBP,NR5A2,FOXP2,FOSL1,EGR2,USF1,HOXC6,THAP1,EGR1,GLIS1,RBPJ,RARA,CEBPB,SPIB,MYB,ETV7
healthy,-0.120195502878783,-0.0813963746417112,-0.145215481758398,-0.109965473596367,-0.0957079547556334,-0.0567861470833963,0.01983408724886,0.229100758107778,-0.0994725669809052,-0.0457637712853944,-0.0510579611491164,0.111352895686376,0.2028837010081,0.132559923430709,-0.0406722233528362,0.059664746743156,0.051715330168319,-0.0891552465619291,-0.0353005808015279,0.0136458032365402,-0.0606966293735584,-0.254709236863778,0.177904983378773,-0.0804148387680484,-0.0809201635936679,0.0439468707799684,0.134716601798917,0.0978140855824282,0.178245514184078,-0.0723262282186963,0.0125691456240724,0.0179231693203303,0.190551155023002,0.191651053461363,-0.138452552012126,0.12448632153566,0.151979415428034,0.0285798660327418,-0.0270727762776608,-0.190141955859552,-0.0681500576100676,-0.185734481307698,-0.0597398904070035,-0.187328109256815,-0.208825521834387,0.18414000002372,-0.175254876676818,0.0179723113690321,0.0232812087100469,0.0586553017999547,-0.0040593892232305,-0.116440628710148,-0.0499445097453325,-0.191518485381055,0.0129475243402262,-0.0067771603599661,0.181632902205066,-0.193828613435555
healthy,-0.234068173505557,-0.0008931315384723,-0.176835839956479,-0.171726894761768,0.0672155577032356,0.209653270721735,0.214260707533621,0.074362507236122,-0.0108632545841164,0.132405186649723,-0.181315085882719,0.198150574361839,0.114644749654312,0.0469747039851078,-0.106603053377795,0.269990849008346,0.0792521178254921,-0.024686744375923,0.0253261605135249,-0.0461158763276343,-0.253758703751607,0.0410814869520157,0.156091913926722,-0.0106055652657909,-0.0507244668574913,-0.0224520183046345,-0.106337134204611,-0.132274893433552,0.0691751092193965,0.29667706354222,0.0546460567929947,0.15947887095455,0.0367795290206238,0.0551622045749595,-0.0835320012863758,0.0376590210488634,-0.114737764960937,0.0275434269861884,0.146643117574823,-0.0735163191999732,0.0694831262794265,-0.0327837934768628,-0.0503082054136219,-0.0771636319165485,-0.0193783341631477,0.179206397090197,-0.159873852711402,0.109658098564508,0.0292495707596044,-0.135828575527252,0.208072907845315,-0.125887526174472,0.085538650133923,-0.0270252281500533,0.0562883871435361,-0.167775051777252,-0.0244062114417754,-0.0906615168588144
healthy,-0.108136731809071,0.0230908230558638,-0.505253641679133,0.025140505296846,0.0505783664131335,-0.232854267141401,-0.168039276074861,0.106970539454699,-0.107332941859643,0.0427695595634002,-0.0948718745511716,0.406293124610641,0.280127409253819,0.291046658046581,0.007771637372303,-0.0147973834042522,0.0400869240096404,-0.206181593097024,0.106356885678279,-0.180275539524645,-0.373128658373552,0.209129418576295,0.143880902739344,-0.0801141624160997,0.258090912721216,-0.272331826160479,0.154975634353435,-0.263856827907574,-0.071370042850647,-0.121567779518943,-0.16005534380262,0.209824559284004,0.0228284923209238,-0.322800471135429,-0.0827128092468201,-0.257698131416448,-0.311167139497422,-0.41480636453744,-0.25563200882968,-0.256065533600092,-0.101256804496271,-0.281415117207482,0.0750834166054518,-0.444277471353725,-0.182399203321666,0.45965455564636,-0.362646865738238,-0.138029926633482,0.102693547758477,0.0175643650798728,0.0848328990556268,-0.0420561915157977,0.277943345055974,-0.2312009401934,0.322870163905611,0.145020647580929,0.328862669944765,-0.139330858343538
healthy,-0.0665044323849691,-0.126044778741853,-0.0835291823562775,0.0074292866053849,-0.0592989733897648,-0.0676190242705114,0.0778662230611911,0.0999693949095675,-0.101339069292145,-0.0162715071981079,-0.0550959724799661,0.014859425616775,0.0634855654839647,0.0356699947922043,-0.0284210630907383,-0.0006997542963786,0.0811562971394947,-0.0887013688939099,0.0540715225294665,-0.0750061167786423,-0.0181521989807614,-0.0170069204790345,-0.0294129795453755,-0.104648535607065,-0.0933292941972662,0.0005990283201056,0.0960590533948638,0.0296672806702395,0.0685593701618381,-0.0055767242209006,0.0924635338313884,-0.124852617909844,0.0958495746191029,0.0441332498818128,-0.02571943329131,0.0131962394330973,0.0356768850740791,0.0334584984457262,0.0035181637185098,0.0145399154325184,-0.0294350000338414,-0.0147577051668293,-0.0305824805844149,-0.0557762635058943,-0.019713238511491,0.0468603097937275,-0.114586311017883,0.0150347371184969,-0.0317050992931722,0.0626526937831181,-0.0161621150941161,0.0107143883153252,0.098655553120326,0.0479188559844324,0.0387843311657834,0.0914381604410498,0.103176927673041,-0.0315927948019962
healthy,-0.264539206787416,0.101795893815847,-0.171062504184966,0.0478526522873788,-0.0721319557620859,0.144083962296594,0.262019917601329,-0.011558277309795,0.109824397815465,0.258019507849795,-0.169941282074674,-0.0691420301346419,0.140291186269188,0.0680761770174512,0.0996918720780162,-0.166632984736901,0.238225092816254,-0.246475072788275,0.0459977910185015,0.0098003117788441,-0.181956353577551,-0.0057445330342094,0.109852082312016,0.168224843288549,0.024071669750579,-0.183146786929219,0.188448368018622,-0.0978508530574141,0.207952095838383,0.240204534319608,0.104135233774357,0.0272830713504263,-0.21353052189329,0.0229504476402875,-0.30565068416477,-0.108260223760367,0.130407821000693,0.192033510321899,-0.162798681964669,-0.0885903889613029,-0.0980584867815422,-0.0548291454180814,0.131169144655829,-0.0103263172133019,0.0115444350615198,0.16011328579928,-0.147281521648166,-0.0093573598340376,-0.210720545493424,0.182080933812028,-0.0134131385786723,0.104481289981237,0.109353761374108,-0.184863225715344,0.284402833062333,-0.151060455427297,0.0224244422058298,-0.160071759054454
healthy,0.176747521681995,-0.159095036310663,-0.333079721890063,-0.147814010767246,-0.137143481182024,-0.289620194279033,0.318314556288849,-0.362906008628801,-0.0141529163519269,0.30412973003905,0.112241487803959,0.278266231826194,0.378767682478881,0.405891095670366,-0.353734893585361,0.139689610505662,0.265551364827833,-0.228231161304153,-0.299949884075992,-0.238144619795898,-0.314740297068929,0.0044375797535649,0.0175543010701869,0.0871568014941192,-0.0643061586935612,-0.253948785698164,-0.33385397523624,-0.335880078422024,0.542963042575842,-0.275385925220443,0.233362343013668,-0.302806345922894,0.158255209877649,0.318628044736079,-0.411258971677286,0.0343715185653447,0.252876823524585,0.0140238741275641,-0.0814887620522682,-0.0338157252892167,0.0626948841801175,-0.247318540105086,-0.307604051666733,-0.103914056433934,-0.177684129783281,0.128324777648053,-0.0561947327860571,0.161458122044307,0.167648642231541,0.413439364479156,-0.278042161224651,0.0594095673321404,0.376310971000929,0.37638636251788,0.109015081536669,0.342731589350899,0.141277390918474,-0.161409380551953
healthy,-0.230490730725735,-0.0928444494869473,-0.13514269029455,-0.0831742696275707,-0.0651029385117186,0.158826277668574,0.214146542272752,-0.0798865712327289,0.126140772951073,0.0098109170941005,-0.102742010933038,0.0255371063292989,0.175062759054166,0.126294435033884,0.131156092706862,0.10650697131094,0.17090957453558,-0.22248019710033,0.0484274909892501,0.0540579377743591,-0.163141262137285,-0.118364801383541,0.180138394767693,0.0206280575466689,-0.0667712013110813,0.0950110369847711,-0.0108190552448776,-0.056236014026038,-0.061630462659042,0.0511771327452156,-0.198354771400965,-0.117700847150337,0.147256623838503,0.103691747918385,0.329978073431264,-0.0953494765254166,0.159117326099568,-0.234280104705579,-0.0274447181673077,-0.0205854534177899,0.18405988941687,-0.21380762403403,-0.0352781335041148,0.137228377817311,0.0528559269022788,0.161641979759206,-0.0189502207857603,-0.0426113093501517,0.121036415352908,0.115037371048284,0.245754976316346,-0.0387151856990717,-0.0441081982378439,-0.0486936471202244,0.0531464966351951,-0.0615677532109168,-0.0073398776191189,-0.220366745089085
healthy,-0.016399535057492,-0.0437366743623596,-0.0921153027819609,-0.111442017420944,0.0144740402988795,0.179309218088103,0.268646983228576,0.0059978932686991,-0.116479453748194,0.1717920010408,0.100727349125001,0.0040311706286572,0.365221005039203,0.418814196980344,-0.0227333592119125,-0.0286701741377532,-0.109921166683768,0.0709928848629398,-0.0895774976361926,0.126186329386972,0.156655260721906,-0.174083965856563,0.134616667660008,0.180668211216703,0.0414737217594543,-0.0682153472214521,0.0764319112944842,0.115502200262459,-0.0261720699148428,-0.0288274508706137,0.0910082578176516,0.14772408003743,0.157319487700492,0.125923692512681,0.0578931072783752,0.0007069818185864,-0.0263354544819892,0.163822804256344,-0.0007741679957307,-0.129951809224195,0.138415740585804,-0.245243289203792,0.0333732065378533,0.0814494971603053,-0.149257146443177,-0.0162269887389169,-0.197556373017063,0.082442020231755,0.0543948451911579,0.197180741208483,-0.0197802213347068,-0.101501517120732,0.164738979399221,0.0462042394138407,0.382590158789573,-0.0425395388423341,0.192874718036963,-0.0207360974004414
healthy,-0.0099216673350125,0.0633123129935558,-0.0725965157581998,-0.065576341780523,0.0354661844614639,-0.109027176770901,-0.0993543322905525,-0.0504616493120636,-0.0801553739368589,0.261970147442892,0.063258890957051,0.0594637664445974,0.143786347218245,0.0366918674122154,0.0254424248787913,-0.0317113784671272,0.0168481007580677,-0.0263435437587024,-0.0346903409771302,0.05459300146667,-0.0949555819640071,-0.156306111061764,0.0924058676772406,-0.0308485621794272,-0.007906173413294,0.0796161137570464,0.0094317973398931,-0.0129085495539313,-0.0203558118342314,0.0497554992661889,0.0473928341045431,0.0416907876798713,0.0132388734130742,-0.0381437660485437,-0.0573840508833071,0.0927976772765116,0.0044878830505251,-0.0223593541952224,0.115527529854286,-0.0382494581638928,-0.048485465945509,-0.052787163839159,-0.0490782921565339,-0.044175272364113,-0.0085267906028779,0.0435337759419328,-0.0790780055348943,0.0473333642903208,0.0279189898541172,-0.109098166161728,-0.0346307271682003,-0.0849285105030606,-0.115402686442831,-0.0187531507390876,0.0016350599043447,-0.0846102821993528,-0.0512099898072534,-0.0362351161998348
healthy,-0.542689501424708,0.315493914557795,-0.406089712377559,0.09119864638664,-0.27428818653002,0.202390979101479,-0.0531938701982087,0.145566568124539,0.289865730206905,0.350828593747268,-0.050678836610153,0.347756597703726,0.379203615662716,-0.485149108882121,-0.189180525860411,-0.290751015700782,0.326345188761561,0.107723975605674,-0.543089027049737,0.392188594046094,-0.265171882020688,0.339731275049672,0.593774983918554,-0.181109317094968,0.318450404183012,0.412715508634233,-0.14333713602289,-0.0392705999509003,0.319461480913284,0.231265210263251,-0.102295965084236,0.177792067697447,-0.175723236985662,0.104059415813326,0.314820654544132,0.391378466838114,0.216974059984975,0.0005806966510326,0.204742246740265,0.0461155419464519,-0.151040464757366,-0.0229786569880716,-0.2173458957152,0.207942407439758,-0.013099693661852,0.0369422753678087,0.0979170060059446,-0.0827176271780971,0.0588639695142187,-0.556210872627432,-0.311258942932485,-0.292376016955852,0.376899025275171,0.399376099597364,-0.214095893205061,-0.358232871617861,0.50021636735476,-0.140524633850654
healthy,-0.367481128032001,0.298543514470578,-0.156609459503407,0.283540196025947,-0.361463550521804,-0.229935932098635,0.472151300523109,0.575601389787669,-0.331222689412262,0.216650522596199,-0.10782624461184,0.254473367279305,0.307708959637294,0.28883842728674,-0.214694948851957,-0.139415019793574,0.0007886872050132,-0.375030029088576,0.0695561242990462,-0.397905398615728,-0.5101096511958,-0.240345809224402,0.407035114664097,0.328063970690171,-0.192977467419413,0.14049800906972,-0.395314375885165,-0.191697306342014,-0.0278118103821549,-0.0492603971166136,-0.33730431467535,-0.408155950339678,0.199738475251382,0.41990844833492,-0.297145314972562,-0.0086001311164116,0.231669720648984,-0.278417963755535,0.193080155552146,0.209020900198171,-0.423252164492013,0.0378440174939783,-0.184134378298235,0.174455757127988,0.0629314164370705,0.292420602226288,-0.243428835147624,-0.273157314234042,0.44679765348329,-0.222385178421108,-0.0759476665812848,0.270860328914475,0.124146511892761,0.161885723972919,-0.149916733986503,-0.480535998288889,-0.119785442173228,-0.165303544968067
